id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
229524,Somalia,SOM,8.652145,48.953385,"[8.652145, 48.953385]",Recommended figure,Disaster,total,30,2025-11-22,2025-11-16,2025-11-22,2025,39581,Somalia: Drought - Nugaal - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Burtinle, Nugaal, Somalia; Qardho, Nugaal, Somalia","7.8022, 48.39912; 9.50209, 49.50765",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T17:52:12.444873Z,"Somalia: 30 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 30 people were displaced from Qardho, Nugaal towards Burtinle, Nugaal, arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229525,Somalia,SOM,3.71906,41.937245000000004,"[3.71906, 41.937245000000004]",Recommended figure,Conflict,total,76,2025-11-22,2025-11-16,2025-11-22,2025,37621,Somalia: Unclear/Unknown - Gedo - 01/11/2025,,,2025-11-01,2025-11-30,,,,,,Protection and Return Monitoring Network (PRMN),,"Belet Xaawo, Gedo, Somalia; Doolow, Gedo, Somalia","3.43559, 41.7337; 4.00253, 42.14079",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T17:52:12.523629Z,"Somalia: 76 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 76 people were displaced from Doolow, Gedo towards Belet Xaawo, Gedo, arriving in the week of 16 November 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
229526,Somalia,SOM,9.637085,49.13597,"[9.637085, 49.13597]",Recommended figure,Disaster,total,6,2025-11-22,2025-11-16,2025-11-22,2025,39582,Somalia: Drought - Bari - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Burtinle, Nugaal, Somalia; Qandala, Bari, Somalia","7.8022, 48.39912; 11.47197, 49.87282",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T17:52:12.596421Z,"Somalia: 6 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 6 people were displaced from Qandala, Bari towards Burtinle, Nugaal, arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229529,Somalia,SOM,7.16241,49.00102,"[7.16241, 49.00102]",Recommended figure,Disaster,total,27,2025-11-22,2025-11-16,2025-11-22,2025,39580,Somalia: Drought - Mudug - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Jariiban, Mudug, Somalia","7.16241, 49.00102",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T17:52:12.825681Z,"Somalia: 27 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 27 people were displaced from and towards Jariiban, Mudug , arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229530,Somalia,SOM,6.76972,47.43083,"[6.76972, 47.43083]",Recommended figure,Disaster,total,15,2025-11-22,2025-11-16,2025-11-22,2025,39580,Somalia: Drought - Mudug - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Gaalkacyo, Mudug, Somalia","6.76972, 47.43083",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T17:52:12.902363Z,"Somalia: 15 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 15 people were displaced from and towards Gaalkacyo, Mudug , arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229531,Somalia,SOM,7.10079,48.11134,"[7.10079, 48.11134]",Recommended figure,Disaster,total,25,2025-11-22,2025-11-16,2025-11-22,2025,39580,Somalia: Drought - Mudug - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Galdogob, Mudug, Somalia; Jariiban, Mudug, Somalia","7.03917, 47.22166; 7.16241, 49.00102",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T17:52:13.008357Z,"Somalia: 25 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 25 people were displaced from Jariiban, Mudug towards Galdogob, Mudug, arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229532,Somalia,SOM,7.56553,48.393575,"[7.56553, 48.393575]",Recommended figure,Disaster,total,6,2025-11-22,2025-11-16,2025-11-22,2025,39581,Somalia: Drought - Nugaal - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Eyl, Nugaal, Somalia; Galdogob, Mudug, Somalia","8.09189, 49.56549; 7.03917, 47.22166",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T17:52:13.116291Z,"Somalia: 6 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 6 people were displaced from Eyl, Nugaal towards Galdogob, Mudug, arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229533,Somalia,SOM,2.40941,42.97458,"[2.40941, 42.97458]",Recommended figure,Disaster,total,88,2025-11-22,2025-11-16,2025-11-22,2025,37630,Somalia: Drought - Bay - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Diinsoor, Bay, Somalia","2.40941, 42.97458",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T17:52:13.229084Z,"Somalia: 88 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 88 people were displaced from and towards Diinsoor, Bay , arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229534,Somalia,SOM,7.420685000000001,47.81039,"[7.420685000000001, 47.81039]",Recommended figure,Disaster,total,13,2025-11-22,2025-11-16,2025-11-22,2025,39581,Somalia: Drought - Nugaal - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Burtinle, Nugaal, Somalia; Galdogob, Mudug, Somalia","7.8022, 48.39912; 7.03917, 47.22166",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T17:52:13.320329Z,"Somalia: 13 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 13 people were displaced from Burtinle, Nugaal towards Galdogob, Mudug, arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229535,Somalia,SOM,4.72434,45.37964,"[4.72434, 45.37964]",Recommended figure,Disaster,total,21,2025-11-22,2025-11-16,2025-11-22,2025,37631,Somalia: Drought - Hiraan - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Belet Weyne, Hiiraan, Somalia","4.72434, 45.37964",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T17:52:13.400607Z,"Somalia: 21 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 21 people were displaced from and towards Belet Weyne, Hiraan , arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229536,Somalia,SOM,3.90006,45.53233,"[3.90006, 45.53233]",Recommended figure,Disaster,total,15,2025-11-22,2025-11-16,2025-11-22,2025,37631,Somalia: Drought - Hiraan - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Bulo Burto, Hiiraan, Somalia","3.90006, 45.53233",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T17:52:13.500813Z,"Somalia: 15 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 15 people were displaced from and towards Bulo Burto, Hiraan , arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229537,Somalia,SOM,6.966065,48.215925,"[6.966065, 48.215925]",Recommended figure,Disaster,total,18,2025-11-22,2025-11-16,2025-11-22,2025,39580,Somalia: Drought - Mudug - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Gaalkacyo, Mudug, Somalia; Jariiban, Mudug, Somalia","6.76972, 47.43083; 7.16241, 49.00102",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T17:52:13.604302Z,"Somalia: 18 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 18 people were displaced from Jariiban, Mudug towards Gaalkacyo, Mudug, arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229538,Somalia,SOM,3.40329,45.61273,"[3.40329, 45.61273]",Recommended figure,Disaster,total,15,2025-11-22,2025-11-16,2025-11-22,2025,37631,Somalia: Drought - Hiraan - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Jalalaqsi, Hiiraan, Somalia","3.40329, 45.61273",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T17:52:13.696801Z,"Somalia: 15 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 15 people were displaced from and towards Jalalaqsi, Hiraan , arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229539,Somalia,SOM,0.25861595,42.33230855,"[0.25861595, 42.33230855]",Recommended figure,Conflict,total,101,2025-11-22,2025-11-16,2025-11-22,2025,37627,Somalia: Unclear/Unknown - Lower Juba - 01/11/2025,,,2025-11-01,2025-11-30,,,,,,Protection and Return Monitoring Network (PRMN),,"Jamaame, Lower Juba, Somalia; Lower Juba, Somalia","0.06968, 42.74497; 0.4475519, 41.9196471",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T17:52:13.775731Z,"Somalia: 101 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 101 people were displaced from Jamaame, Lower Juba towards Lower Juba, arriving in the week of 16 November 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
229541,Somalia,SOM,10.381885,47.028245,"[10.381885, 47.028245]",Recommended figure,Disaster,total,2245,2025-11-22,2025-11-16,2025-11-22,2025,37635,Somalia: Drought - Sanaag - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Ceel Afweyn, Sanaag, Somalia; Ceerigaabo, Sanaag, Somalia","10.14761, 46.68854; 10.61616, 47.36795",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T18:17:24.240541Z,"Somalia: 2,245 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 2245 people were displaced from Ceel Afweyn, Sanaag towards Ceerigaabo, Sanaag, arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229542,Somalia,SOM,3.81645,43.43285,"[3.81645, 43.43285]",Recommended figure,Conflict,total,150,2025-11-22,2025-11-16,2025-11-22,2025,37620,Somalia: Unclear/Unknown - Bakool - 01/11/2025,,,2025-11-01,2025-11-30,,,,,,Protection and Return Monitoring Network (PRMN),,"Waajid, Bakool, Somalia","3.81645, 43.43285",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T18:17:24.334434Z,"Somalia: 150 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 150 people were displaced from and towards Waajid, Bakool , arriving in the week of 16 November 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
229543,Somalia,SOM,0.06968,42.74497,"[0.06968, 42.74497]",Recommended figure,Conflict,total,22800,2025-11-22,2025-11-16,2025-11-22,2025,37627,Somalia: Unclear/Unknown - Lower Juba - 01/11/2025,,,2025-11-01,2025-11-30,,,,,,Protection and Return Monitoring Network (PRMN),,"Jamaame, Lower Juba, Somalia","0.06968, 42.74497",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T18:17:24.452536Z,"Somalia: 22,800 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 22800 people were displaced from and towards Jamaame, Lower Juba , arriving in the week of 16 November 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
229544,Somalia,SOM,10.625525,48.515795,"[10.625525, 48.515795]",Recommended figure,Disaster,total,6,2025-11-22,2025-11-16,2025-11-22,2025,37635,Somalia: Drought - Sanaag - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Badhan, Sanaag, Somalia; Laasqoray, Sanaag, Somalia","10.71422, 48.33591; 10.53683, 48.69568",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T18:17:24.591335Z,"Somalia: 6 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 6 people were displaced from Laasqoray, Sanaag towards Badhan, Sanaag, arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229545,Somalia,SOM,10.71422,48.33591,"[10.71422, 48.33591]",Recommended figure,Disaster,total,17,2025-11-22,2025-11-16,2025-11-22,2025,37635,Somalia: Drought - Sanaag - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Badhan, Sanaag, Somalia","10.71422, 48.33591",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T18:17:24.700966Z,"Somalia: 17 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 17 people were displaced from and towards Badhan, Sanaag , arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229546,Somalia,SOM,7.72062,47.85225,"[7.72062, 47.85225]",Recommended figure,Disaster,total,6,2025-11-22,2025-11-16,2025-11-22,2025,39581,Somalia: Drought - Nugaal - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Galdogob, Mudug, Somalia; Garoowe, Nugaal, Somalia","7.03917, 47.22166; 8.40207, 48.48284",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T18:17:24.818072Z,"Somalia: 6 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 6 people were displaced from Garoowe, Nugaal towards Galdogob, Mudug, arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229547,Somalia,SOM,9.402255,46.01186,"[9.402255, 46.01186]",Recommended figure,Disaster,total,6,2025-11-22,2025-11-16,2025-11-22,2025,37636,Somalia: Drought - Sool - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Burao, Togdheer, Somalia; Caynabo, Sool, Somalia","9.52213, 45.53363; 9.28238, 46.49009",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T18:17:24.965816Z,"Somalia: 6 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 6 people were displaced from Caynabo, Sool towards Burco, Togdheer, arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229548,Somalia,SOM,9.28238,46.49009,"[9.28238, 46.49009]",Recommended figure,Disaster,total,6,2025-11-22,2025-11-16,2025-11-22,2025,37636,Somalia: Drought - Sool - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Caynabo, Sool, Somalia","9.28238, 46.49009",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T18:17:25.067010Z,"Somalia: 6 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 6 people were displaced from and towards Caynabo, Sool , arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229549,Somalia,SOM,2.81513,42.84011,"[2.81513, 42.84011]",Recommended figure,Disaster,total,90,2025-11-22,2025-11-16,2025-11-22,2025,37630,Somalia: Drought - Bay - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Qansax Dheere, Bay, Somalia","2.81513, 42.84011",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T18:17:25.161830Z,"Somalia: 90 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 90 people were displaced from and towards Qansax Dheere, Bay , arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229550,Somalia,SOM,4.24328,43.21162,"[4.24328, 43.21162]",Recommended figure,Conflict,total,55,2025-11-22,2025-11-16,2025-11-22,2025,37620,Somalia: Unclear/Unknown - Bakool - 01/11/2025,,,2025-11-01,2025-11-30,,,,,,Protection and Return Monitoring Network (PRMN),,"Rab Dhuure, Bakool, Somalia","4.24328, 43.21162",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T18:17:25.253030Z,"Somalia: 55 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 55 people were displaced from and towards Rab Dhuure, Bakool , arriving in the week of 16 November 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
229551,Somalia,SOM,1.109765,41.924459999999996,"[1.109765, 41.924459999999996]",Recommended figure,Conflict,total,10,2025-11-22,2025-11-16,2025-11-22,2025,37626,Somalia: Unclear/Unknown - Middle Juba - 01/11/2025,,,2025-11-01,2025-11-30,,,,,,Protection and Return Monitoring Network (PRMN),,"Afmadow, Lower Juba, Somalia; Saakow, Middle Juba, Somalia","0.5909, 41.78618; 1.62863, 42.06274",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T18:17:25.364924Z,"Somalia: 10 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 10 people were displaced from Saakow, Middle Juba towards Afmadow, Lower Juba, arriving in the week of 16 November 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
229552,Somalia,SOM,0.617785,42.421375,"[0.617785, 42.421375]",Recommended figure,Conflict,total,22,2025-11-22,2025-11-16,2025-11-22,2025,37626,Somalia: Unclear/Unknown - Middle Juba - 01/11/2025,,,2025-11-01,2025-11-30,,,,,,Protection and Return Monitoring Network (PRMN),,"Afmadow, Lower Juba, Somalia; Jilib, Middle Juba, Somalia","0.5909, 41.78618; 0.64467, 43.05657",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T18:17:25.472297Z,"Somalia: 22 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 22 people were displaced from Jilib, Middle Juba towards Afmadow, Lower Juba, arriving in the week of 16 November 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
229553,Somalia,SOM,8.775065,48.45214,"[8.775065, 48.45214]",Recommended figure,Disaster,total,7,2025-11-22,2025-11-16,2025-11-22,2025,37636,Somalia: Drought - Sool - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Garoowe, Nugaal, Somalia; Taleex, Sool, Somalia","8.40207, 48.48284; 9.14806, 48.42144",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T18:17:25.570468Z,"Somalia: 7 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 7 people were displaced from Taleex, Sool towards Garoowe, Nugaal, arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229554,Somalia,SOM,8.95208,48.995245,"[8.95208, 48.995245]",Recommended figure,Disaster,total,19,2025-11-22,2025-11-16,2025-11-22,2025,39581,Somalia: Drought - Nugaal - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Garoowe, Nugaal, Somalia; Qardho, Nugaal, Somalia","8.40207, 48.48284; 9.50209, 49.50765",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T18:17:25.686719Z,"Somalia: 19 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 19 people were displaced from Qardho, Nugaal towards Garoowe, Nugaal, arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229555,Somalia,SOM,8.102135,48.44098,"[8.102135, 48.44098]",Recommended figure,Disaster,total,5,2025-11-22,2025-11-16,2025-11-22,2025,39581,Somalia: Drought - Nugaal - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Burtinle, Nugaal, Somalia; Garoowe, Nugaal, Somalia","7.8022, 48.39912; 8.40207, 48.48284",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T18:17:25.794325Z,"Somalia: 5 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 5 people were displaced from Garoowe, Nugaal towards Burtinle, Nugaal, arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229556,Somalia,SOM,3.8098,42.988510000000005,"[3.8098, 42.988510000000005]",Recommended figure,Conflict,total,7,2025-11-22,2025-11-16,2025-11-22,2025,37621,Somalia: Unclear/Unknown - Gedo - 01/11/2025,,,2025-11-01,2025-11-30,,,,,,Protection and Return Monitoring Network (PRMN),,"Luuq, Gedo, Somalia; Waajid, Bakool, Somalia","3.80315, 42.54417; 3.81645, 43.43285",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T18:17:25.892188Z,"Somalia: 7 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 7 people were displaced from Luuq, Gedo towards Waajid, Bakool, arriving in the week of 16 November 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
229557,Somalia,SOM,2.12264,45.27402,"[2.12264, 45.27402]",Recommended figure,Conflict,total,647,2025-11-22,2025-11-16,2025-11-22,2025,37622,Somalia: Unclear/Unknown - Lower Shabelle - 01/11/2025,,,2025-11-01,2025-11-30,,,,,,Protection and Return Monitoring Network (PRMN),,"Afgooye, Lower Shabeelle, Somalia; Banadir, Banaadir, Somalia","2.1381, 45.1212; 2.10718, 45.42684",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T18:17:25.982149Z,"Somalia: 647 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 647 people were displaced from Afgooye, Lower Shabelle towards Banadir, Banadir, arriving in the week of 16 November 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
229558,Somalia,SOM,2.99337,45.56808,"[2.99337, 45.56808]",Recommended figure,Disaster,total,42,2025-11-22,2025-11-16,2025-11-22,2025,37634,Somalia: Drought - Middle Shabelle - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Jowhar, Middle Shabele, Somalia","2.99337, 45.56808",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T18:17:26.084410Z,"Somalia: 42 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 42 people were displaced from and towards Jowhar, Middle Shabelle , arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229559,Somalia,SOM,0.14325,42.800965000000005,"[0.14325, 42.800965000000005]",Recommended figure,Conflict,total,8,2025-11-22,2025-11-16,2025-11-22,2025,37626,Somalia: Unclear/Unknown - Middle Juba - 01/11/2025,,,2025-11-01,2025-11-30,,,,,,Protection and Return Monitoring Network (PRMN),,"Jilib, Middle Juba, Somalia; Kismayo, Lower Juba, Somalia","0.64467, 43.05657; -0.35817, 42.54536",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T18:17:26.239428Z,"Somalia: 8 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 8 people were displaced from Jilib, Middle Juba towards Kismayo, Lower Juba, arriving in the week of 16 November 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
229560,Somalia,SOM,9.50209,49.50765,"[9.50209, 49.50765]",Recommended figure,Disaster,total,666,2025-11-22,2025-11-16,2025-11-22,2025,39582,Somalia: Drought - Bari - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Qardho, Bari, Somalia","9.50209, 49.50765",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T18:17:26.344116Z,"Somalia: 666 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 666 people were displaced from and towards Qardho, Bari , arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229561,Somalia,SOM,9.50209,49.50765,"[9.50209, 49.50765]",Recommended figure,Disaster,total,672,2025-11-22,2025-11-16,2025-11-22,2025,39581,Somalia: Drought - Nugaal - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Qardho, Nugaal, Somalia","9.50209, 49.50765",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T18:17:26.475860Z,"Somalia: 672 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 672 people were displaced from and towards Qardho, Nugaal , arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
